CARACTERISTICA	TIPO_ACAO	ESFERA	ORIGEM	PRIORITARIA	CODIGO_PROGRAMA	NOME_PROGRAMA	CODIGO_ACAO	NOME_ACAO	CODIGO_ORGAO	SIGLA_ORGAO	CODIGO_UO	SIGLA_UO	CODIGO_FUNCAO	NOME_FUNCAO	CODIGO_SUBFUNCAO	NOME_SUBFUNCAO	NOIME_PRODUTO	UNIDADE_MEDIDA	LOCALIZADOR	CODIGO_REGIAO	REGIAO	CUMULATIVIDADE_METAFISICA	CODIGO_FONTERECURSO	NOME_FONTERECURSO	CODIGO_GRUPODESPESA	NOME_GRUPODESPESA	PROGRAMACAOFINANCEIRA_2020	PROGRAMACAOFINANCEIRA_2021	PROGRAMACAOFINANCEIRA_2022	PROGRAMACAOFINANCEIRA_2023
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2153	Potencialização do Atendimento a Ocorrências	22000	SSP	22104	CBMAM	06	Segurança Pública      	182	Defesa Civil                                	Ocorrência atendida	Un - Unidade	Estado	0001	Estado	SIM	145	Recursos do Royalties sobre o Petróleo	3	Outras Despesas Correntes               	200000	0	0	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2153	Potencialização do Atendimento a Ocorrências	22000	SSP	22104	CBMAM	06	Segurança Pública      	182	Defesa Civil                                	Ocorrência atendida	Un - Unidade	Estado	0001	Estado	SIM	160	Recursos do FTI (Fundo de Fomento ao Turismo, Infraestrutura, Serviços e Interiorização do Desenvolvimento do Estado do Amazonas)	3	Outras Despesas Correntes               	0	682748	682748	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2153	Potencialização do Atendimento a Ocorrências	22000	SSP	22104	CBMAM	06	Segurança Pública      	182	Defesa Civil                                	Ocorrência atendida	Un - Unidade	Estado	0001	Estado	SIM	280	Convênios	3	Outras Despesas Correntes               	350000	526370	326370	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2153	Potencialização do Atendimento a Ocorrências	22000	SSP	22104	CBMAM	06	Segurança Pública      	182	Defesa Civil                                	Ocorrência atendida	Un - Unidade	Estado	0001	Estado	SIM	280	Convênios	4	Investimentos                           	100000	0	100000	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2153	Potencialização do Atendimento a Ocorrências	22000	SSP	22703	FESP-AM	06	Segurança Pública      	182	Defesa Civil                                	Ocorrência atendida	Un - Unidade	Estado	0001	Estado	SIM	1203	Recursos Vinculados ao Trânsito - Multas de Trânsito	3	Outras Despesas Correntes               	0	0	0	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2153	Potencialização do Atendimento a Ocorrências	22000	SSP	22703	FESP-AM	06	Segurança Pública      	182	Defesa Civil                                	Ocorrência atendida	Un - Unidade	Estado	0001	Estado	SIM	1203	Recursos Vinculados a Fundos - Multas de Trânsito	3	Outras Despesas Correntes               	0	0	0	1000
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2153	Potencialização do Atendimento a Ocorrências	22000	SSP	22703	FESP-AM	06	Segurança Pública      	182	Defesa Civil                                	Ocorrência atendida	Un - Unidade	Estado	0001	Estado	SIM	201	Recursos Diretamente Arrecadados	3	Outras Despesas Correntes               	4000	5000	0	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2153	Potencialização do Atendimento a Ocorrências	22000	SSP	22703	FESP-AM	06	Segurança Pública      	182	Defesa Civil                                	Ocorrência atendida	Un - Unidade	Estado	0001	Estado	SIM	203	Recursos Vinculados ao Trânsito - Multas de Trânsito nos Termos do Art. nº 320 da Lei nº 9.503/1997 - Código de Trânsito Brasileiro	3	Outras Despesas Correntes               	0	0	1000	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2155	Uniformes e Acessórios para os Servidores do Sistema de Segurança Pública	22000	SSP	22101	SSP	06	Segurança Pública      	122	Administração Geral                                	Servidor uniformizado e equipado	Un - Unidade	Estado	0001	Estado	NÃO	1160	Outros Recursos não Vinculados - FTI	3	Outras Despesas Correntes               	0	0	0	5000
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2155	Uniformes e Acessórios para os Servidores do Sistema de Segurança Pública	22000	SSP	22101	SSP	06	Segurança Pública      	122	Administração Geral                                	Servidor uniformizado e equipado	Un - Unidade	Estado	0001	Estado	NÃO	160	Recursos do FTI (Fundo de Fomento ao Turismo, Infraestrutura, Serviços e Interiorização do Desenvolvimento do Estado do Amazonas)	3	Outras Despesas Correntes               	20000	5000	5000	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2155	Uniformes e Acessórios para os Servidores do Sistema de Segurança Pública	22000	SSP	22103	PMAM	06	Segurança Pública      	122	Administração Geral                                	Servidor uniformizado e equipado	Un - Unidade	Estado	0001	Estado	NÃO	1160	Outros Recursos não Vinculados - FTI	3	Outras Despesas Correntes               	0	0	0	1000
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2155	Uniformes e Acessórios para os Servidores do Sistema de Segurança Pública	22000	SSP	22103	PMAM	06	Segurança Pública      	122	Administração Geral                                	Servidor uniformizado e equipado	Un - Unidade	Estado	0001	Estado	NÃO	160	Recursos do FTI (Fundo de Fomento ao Turismo, Infraestrutura, Serviços e Interiorização do Desenvolvimento do Estado do Amazonas)	3	Outras Despesas Correntes               	300000	1000	81000	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2155	Uniformes e Acessórios para os Servidores do Sistema de Segurança Pública	22000	SSP	22104	CBMAM	06	Segurança Pública      	122	Administração Geral                                	Servidor uniformizado e equipado	Un - Unidade	Estado	0001	Estado	NÃO	1160	Outros Recursos não Vinculados - FTI	3	Outras Despesas Correntes               	0	0	0	1000
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2155	Uniformes e Acessórios para os Servidores do Sistema de Segurança Pública	22000	SSP	22104	CBMAM	06	Segurança Pública      	122	Administração Geral                                	Servidor uniformizado e equipado	Un - Unidade	Estado	0001	Estado	NÃO	145	Recursos do Royalties sobre o Petróleo	3	Outras Despesas Correntes               	97000	0	0	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2155	Uniformes e Acessórios para os Servidores do Sistema de Segurança Pública	22000	SSP	22104	CBMAM	06	Segurança Pública      	122	Administração Geral                                	Servidor uniformizado e equipado	Un - Unidade	Estado	0001	Estado	NÃO	160	Recursos do FTI (Fundo de Fomento ao Turismo, Infraestrutura, Serviços e Interiorização do Desenvolvimento do Estado do Amazonas)	3	Outras Despesas Correntes               	0	91479	91479	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2155	Uniformes e Acessórios para os Servidores do Sistema de Segurança Pública	22000	SSP	22703	FESP-AM	06	Segurança Pública      	122	Administração Geral                                	Servidor uniformizado e equipado	Un - Unidade	Estado	0001	Estado	NÃO	1203	Recursos Vinculados ao Trânsito - Multas de Trânsito	3	Outras Despesas Correntes               	0	0	0	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2155	Uniformes e Acessórios para os Servidores do Sistema de Segurança Pública	22000	SSP	22703	FESP-AM	06	Segurança Pública      	122	Administração Geral                                	Servidor uniformizado e equipado	Un - Unidade	Estado	0001	Estado	NÃO	1203	Recursos Vinculados a Fundos - Multas de Trânsito	3	Outras Despesas Correntes               	0	0	0	100000
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2155	Uniformes e Acessórios para os Servidores do Sistema de Segurança Pública	22000	SSP	22703	FESP-AM	06	Segurança Pública      	122	Administração Geral                                	Servidor uniformizado e equipado	Un - Unidade	Estado	0001	Estado	NÃO	201	Recursos Diretamente Arrecadados	3	Outras Despesas Correntes               	4000	5000	0	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2155	Uniformes e Acessórios para os Servidores do Sistema de Segurança Pública	22000	SSP	22703	FESP-AM	06	Segurança Pública      	122	Administração Geral                                	Servidor uniformizado e equipado	Un - Unidade	Estado	0001	Estado	NÃO	203	Recursos Vinculados ao Trânsito - Multas de Trânsito nos Termos do Art. nº 320 da Lei nº 9.503/1997 - Código de Trânsito Brasileiro	3	Outras Despesas Correntes               	0	0	200000	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2157	Assistência ao Policiamento com Semoventes	22000	SSP	22101	SSP	06	Segurança Pública      	181	Policiamento                                	Animal apto para o policiamento	Un - Unidade	Estado	0001	Estado	NÃO	1160	Outros Recursos não Vinculados - FTI	3	Outras Despesas Correntes               	0	0	0	5000
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2157	Assistência ao Policiamento com Semoventes	22000	SSP	22101	SSP	06	Segurança Pública      	181	Policiamento                                	Animal apto para o policiamento	Un - Unidade	Estado	0001	Estado	NÃO	160	Recursos do FTI (Fundo de Fomento ao Turismo, Infraestrutura, Serviços e Interiorização do Desenvolvimento do Estado do Amazonas)	3	Outras Despesas Correntes               	10000	5000	5000	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2157	Assistência ao Policiamento com Semoventes	22000	SSP	22103	PMAM	06	Segurança Pública      	181	Policiamento                                	Animal apto para o policiamento	Un - Unidade	Estado	0001	Estado	NÃO	1160	Outros Recursos não Vinculados - FTI	3	Outras Despesas Correntes               	0	0	0	850000
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2157	Assistência ao Policiamento com Semoventes	22000	SSP	22103	PMAM	06	Segurança Pública      	181	Policiamento                                	Animal apto para o policiamento	Un - Unidade	Estado	0001	Estado	NÃO	160	Recursos do FTI (Fundo de Fomento ao Turismo, Infraestrutura, Serviços e Interiorização do Desenvolvimento do Estado do Amazonas)	3	Outras Despesas Correntes               	1192000	1649700	1730000	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2157	Assistência ao Policiamento com Semoventes	22000	SSP	22703	FESP-AM	06	Segurança Pública      	181	Policiamento                                	Animal apto para o policiamento	Un - Unidade	Estado	0001	Estado	NÃO	1203	Recursos Vinculados ao Trânsito - Multas de Trânsito	3	Outras Despesas Correntes               	0	0	0	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2157	Assistência ao Policiamento com Semoventes	22000	SSP	22703	FESP-AM	06	Segurança Pública      	181	Policiamento                                	Animal apto para o policiamento	Un - Unidade	Estado	0001	Estado	NÃO	1203	Recursos Vinculados a Fundos - Multas de Trânsito	3	Outras Despesas Correntes               	0	0	0	1000
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2157	Assistência ao Policiamento com Semoventes	22000	SSP	22703	FESP-AM	06	Segurança Pública      	181	Policiamento                                	Animal apto para o policiamento	Un - Unidade	Estado	0001	Estado	NÃO	201	Recursos Diretamente Arrecadados	3	Outras Despesas Correntes               	4000	5000	0	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2157	Assistência ao Policiamento com Semoventes	22000	SSP	22703	FESP-AM	06	Segurança Pública      	181	Policiamento                                	Animal apto para o policiamento	Un - Unidade	Estado	0001	Estado	NÃO	203	Recursos Vinculados ao Trânsito - Multas de Trânsito nos Termos do Art. nº 320 da Lei nº 9.503/1997 - Código de Trânsito Brasileiro	3	Outras Despesas Correntes               	0	0	1000	0
Nova	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2170	Ações da Corregedoria Geral da Segurança Pública	22000	SSP	22101	SSP	06	Segurança Pública      	124	Controle Interno	Procedimento realizado	Un - Unidade	Estado	0001	Estado	SIM	1160	Outros Recursos não Vinculados - FTI	3	Outras Despesas Correntes               	0	0	0	70000
Nova	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2170	Ações da Corregedoria Geral da Segurança Pública	22000	SSP	22101	SSP	06	Segurança Pública      	124	Controle Interno	Procedimento realizado	Un - Unidade	Estado	0001	Estado	SIM	160	Recursos do FTI (Fundo de Fomento ao Turismo, Infraestrutura, Serviços e Interiorização do Desenvolvimento do Estado do Amazonas)	3	Outras Despesas Correntes               	50000	30000	70000	0
Nova	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2190	Prevenção e Preparação para Desastres	22000	SSP	22106	SUBCOMADEC	06	Segurança Pública      	182	Defesa Civil                                	Intervenção realizada	Un - Unidade	Estado	0001	Estado	SIM	1160	Outros Recursos não Vinculados - FTI	3	Outras Despesas Correntes               	0	0	0	610048
Nova	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2190	Prevenção e Preparação para Desastres	22000	SSP	22106	SUBCOMADEC	06	Segurança Pública      	182	Defesa Civil                                	Intervenção realizada	Un - Unidade	Estado	0001	Estado	SIM	160	Recursos do FTI (Fundo de Fomento ao Turismo, Infraestrutura, Serviços e Interiorização do Desenvolvimento do Estado do Amazonas)	3	Outras Despesas Correntes               	1040000	500000	859758	0
Nova	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2190	Prevenção e Preparação para Desastres	22000	SSP	22106	SUBCOMADEC	06	Segurança Pública      	182	Defesa Civil                                	Intervenção realizada	Un - Unidade	Estado	0001	Estado	SIM	160	Recursos do FTI (Fundo de Fomento ao Turismo, Infraestrutura, Serviços e Interiorização do Desenvolvimento do Estado do Amazonas)	4	Investimentos                           	0	50000	90000	0
Nova	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2190	Prevenção e Preparação para Desastres	22000	SSP	22106	SUBCOMADEC	06	Segurança Pública      	182	Defesa Civil                                	Intervenção realizada	Un - Unidade	Estado	0001	Estado	SIM	285	Outras Fontes	3	Outras Despesas Correntes               	29000	49000	0	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2193	Resposta aos Desastres	22000	SSP	22106	SUBCOMADEC	06	Segurança Pública      	182	Defesa Civil                                	Pessoa vitimada	Un - Unidade	Estado	0001	Estado	SIM	1160	Outros Recursos não Vinculados - FTI	3	Outras Despesas Correntes               	0	0	0	150000
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2193	Resposta aos Desastres	22000	SSP	22106	SUBCOMADEC	06	Segurança Pública      	182	Defesa Civil                                	Pessoa vitimada	Un - Unidade	Estado	0001	Estado	SIM	1285	Outros Recursos não Vinculados - Outras Fontes	3	Outras Despesas Correntes               	0	0	0	52000
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2193	Resposta aos Desastres	22000	SSP	22106	SUBCOMADEC	06	Segurança Pública      	182	Defesa Civil                                	Pessoa vitimada	Un - Unidade	Estado	0001	Estado	SIM	160	Recursos do FTI (Fundo de Fomento ao Turismo, Infraestrutura, Serviços e Interiorização do Desenvolvimento do Estado do Amazonas)	3	Outras Despesas Correntes               	100000	49000	100000	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2193	Resposta aos Desastres	22000	SSP	22106	SUBCOMADEC	06	Segurança Pública      	182	Defesa Civil                                	Pessoa vitimada	Un - Unidade	Estado	0001	Estado	SIM	285	Outras Fontes	3	Outras Despesas Correntes               	100000	100000	50000	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2193	Resposta aos Desastres	22000	SSP	22704	FEPDEC	06	Segurança Pública      	182	Defesa Civil                                	Pessoa vitimada	Un - Unidade	Estado	0001	Estado	SIM	1160	Outros Recursos não Vinculados - FTI	3	Outras Despesas Correntes               	0	0	0	5000
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2195	Recuperação Pós-Desastre	22000	SSP	22106	SUBCOMADEC	06	Segurança Pública      	182	Defesa Civil                                	Área reconstruída	m² - Metro quadrado	Estado	0001	Estado	SIM	1160	Outros Recursos não Vinculados - FTI	3	Outras Despesas Correntes               	0	0	0	2000
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2195	Recuperação Pós-Desastre	22000	SSP	22106	SUBCOMADEC	06	Segurança Pública      	182	Defesa Civil                                	Área reconstruída	m² - Metro quadrado	Estado	0001	Estado	SIM	160	Recursos do FTI (Fundo de Fomento ao Turismo, Infraestrutura, Serviços e Interiorização do Desenvolvimento do Estado do Amazonas)	3	Outras Despesas Correntes               	50000	1000	2000	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2195	Recuperação Pós-Desastre	22000	SSP	22106	SUBCOMADEC	06	Segurança Pública      	182	Defesa Civil                                	Área reconstruída	m² - Metro quadrado	Estado	0001	Estado	SIM	285	Outras Fontes	3	Outras Despesas Correntes               	50000	32000	0	0
